<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;60;20220610;13:00;2285.0200000;2287.2000000;2282.6400000;2284.1800000;1747450709
IMOEX;60;20220610;14:00;2284.1500000;2295.9200000;2283.1000000;2289.9100000;3612369969
IMOEX;60;20220610;15:00;2290.7400000;2291.5500000;2279.8700000;2281.2300000;2629276236
IMOEX;60;20220610;16:00;2281.1900000;2283.1700000;2276.8300000;2277.8400000;2084705789
IMOEX;60;20220610;17:00;2277.9000000;2289.6700000;2276.9200000;2285.4900000;1971311934
IMOEX;60;20220610;18:00;2285.0200000;2285.8300000;2280.8100000;2283.3900000;1507604644
IMOEX;60;20220610;19:00;2283.1700000;2285.5200000;2281.6100000;2285.5200000;1805466113
IMOEX;60;20220614;11:00;2280.0200000;2288.0800000;2261.2600000;2277.4400000;7833608038
IMOEX;60;20220614;12:00;2277.6400000;2298.7200000;2277.4600000;2295.9300000;6581910396
IMOEX;60;20220614;13:00;2295.9800000;2308.2400000;2295.5000000;2295.5000000;4087116386
IMOEX;60;20220614;14:00;2295.1900000;2298.0300000;2288.8300000;2291.5000000;2780228682
IMOEX;60;20220614;15:00;2291.5600000;2296.4000000;2289.6700000;2290.0500000;1742908547
IMOEX;60;20220614;16:00;2289.8000000;2292.0400000;2287.1800000;2288.7800000;1586921609
IMOEX;60;20220614;17:00;2288.7200000;2290.9700000;2286.8600000;2289.8600000;1775275620
IMOEX;60;20220614;18:00;2289.8300000;2291.9900000;2284.6000000;2286.2800000;2399318981
IMOEX;60;20220614;19:00;2286.3200000;2289.7500000;2285.2100000;2289.7500000;1781120077
IMOEX;60;20220615;11:00;2290.7600000;2307.6600000;2282.9800000;2290.1300000;9402566727
IMOEX;60;20220615;12:00;2290.0000000;2302.9500000;2289.8800000;2302.9000000;3022300954
IMOEX;60;20220615;13:00;2303.0300000;2309.3700000;2301.7300000;2307.9900000;4017968696
IMOEX;60;20220615;14:00;2307.5100000;2309.2600000;2297.7700000;2301.6300000;2494369895
IMOEX;60;20220615;15:00;2301.9100000;2309.5000000;2301.2000000;2309.0000000;1815453439
IMOEX;60;20220615;16:00;2309.3100000;2314.2000000;2308.1600000;2313.0400000;2490875406
IMOEX;60;20220615;17:00;2313.2500000;2318.7100000;2313.2000000;2314.7900000;2715199724
IMOEX;60;20220615;18:00;2314.7800000;2320.4000000;2313.3200000;2316.9500000;2857971742
IMOEX;60;20220615;19:00;2316.9500000;2320.3100000;2311.3300000;2318.9600000;2789046743
IMOEX;60;20220616;11:00;2327.2100000;2341.2000000;2318.2100000;2340.8500000;7652313258
IMOEX;60;20220616;12:00;2341.2100000;2351.7000000;2341.1400000;2347.3300000;5799705095
IMOEX;60;20220616;13:00;2347.3700000;2348.1900000;2339.5700000;2343.0800000;2990180237
IMOEX;60;20220616;14:00;2343.5900000;2349.4500000;2343.3100000;2346.8400000;2219900358
IMOEX;60;20220616;15:00;2346.8200000;2352.1200000;2346.3700000;2351.8200000;2084053808
IMOEX;60;20220616;16:00;2351.8200000;2374.1200000;2351.8200000;2373.9200000;6161003795
IMOEX;60;20220616;17:00;2373.8800000;2373.8800000;2357.5800000;2357.5800000;3135599847
IMOEX;60;20220616;18:00;2357.6500000;2358.1800000;2349.6000000;2354.8500000;2806572189
IMOEX;60;20220616;19:00;2355.2600000;2369.7500000;2352.0100000;2369.7500000;2337238275
IMOEX;60;20220617;11:00;2373.0700000;2382.2900000;2360.7900000;2366.6000000;6188286399
IMOEX;60;20220617;12:00;2366.1000000;2366.2900000;2353.8100000;2363.2800000;3685139717
IMOEX;60;20220617;13:00;2363.0900000;2363.3000000;2355.2900000;2355.4500000;1908062891
IMOEX;60;20220617;14:00;2355.5900000;2360.8400000;2355.1200000;2357.6500000;1358025269
IMOEX;60;20220617;15:00;2357.3900000;2358.4700000;2350.8600000;2352.0400000;1518975432
IMOEX;60;20220617;16:00;2352.0100000;2357.1600000;2345.4700000;2355.7700000;2266337761
IMOEX;60;20220617;17:00;2356.0100000;2357.5300000;2353.8100000;2353.9800000;1716093223
IMOEX;60;20220617;18:00;2353.8800000;2354.3000000;2346.3500000;2348.8100000;1580942051
IMOEX;60;20220617;19:00;2348.7900000;2353.9800000;2348.3500000;2353.9800000;1614410250
IMOEX;60;20220620;11:00;2358.7300000;2370.5300000;2357.4100000;2362.3100000;4815216443
IMOEX;60;20220620;12:00;2362.5600000;2364.4700000;2357.7100000;2363.9700000;2943242500
IMOEX;60;20220620;13:00;2363.6900000;2371.2900000;2360.3000000;2370.7500000;2605995993
IMOEX;60;20220620;14:00;2371.1200000;2379.0600000;2371.1200000;2377.6600000;3266809208
IMOEX;60;20220620;15:00;2377.5800000;2385.5800000;2377.5300000;2383.3800000;3137368437
IMOEX;60;20220620;16:00;2384.2600000;2384.7000000;2372.3700000;2379.3600000;3297539831
IMOEX;60;20220620;17:00;2379.2900000;2385.3400000;2378.0700000;2383.8100000;2324422208
IMOEX;60;20220620;18:00;2383.8400000;2399.0900000;2383.8400000;2394.5900000;6007148562
IMOEX;60;20220620;19:00;2394.4900000;2404.4000000;2391.5700000;2404.4000000;5819569217
IMOEX;60;20220621;11:00;2409.9200000;2415.1300000;2369.0400000;2370.2500000;12992484114
IMOEX;60;20220621;12:00;2370.4700000;2386.2600000;2369.9100000;2380.4300000;4935678673
IMOEX;60;20220621;13:00;2380.6600000;2390.6900000;2380.5300000;2382.4400000;4619964189
IMOEX;60;20220621;14:00;2381.9100000;2381.9500000;2370.6400000;2380.9400000;8411397942
IMOEX;60;20220621;15:00;2380.0800000;2381.6800000;2370.8300000;2372.2100000;3967904293
IMOEX;60;20220621;16:00;2372.1000000;2381.7400000;2371.0600000;2380.6400000;3234846832
IMOEX;60;20220621;17:00;2380.3100000;2383.6500000;2373.0600000;2374.1200000;3557750997
IMOEX;60;20220621;18:00;2373.8400000;2375.7000000;2369.4800000;2370.2700000;2521846285
IMOEX;60;20220621;19:00;2369.7900000;2371.4900000;2357.2900000;2358.8100000;3258904991
IMOEX;60;20220622;11:00;2345.9000000;2354.3700000;2326.3300000;2341.7600000;8360812906
IMOEX;60;20220622;12:00;2341.6700000;2342.1400000;2320.9800000;2331.0400000;6571769020
IMOEX;60;20220622;13:00;2331.0700000;2334.6100000;2328.6800000;2333.7800000;3668083525
IMOEX;60;20220622;14:00;2333.5300000;2345.1500000;2332.4100000;2342.8700000;3355984627
IMOEX;60;20220622;15:00;2342.8600000;2368.3600000;2342.7000000;2365.6000000;7062613103
IMOEX;60;20220622;16:00;2365.3300000;2367.7400000;2359.1000000;2361.1500000;3572141998
IMOEX;60;20220622;17:00;2361.2600000;2361.4600000;2353.8300000;2355.7000000;2849095753
IMOEX;60;20220622;18:00;2355.9600000;2366.2300000;2354.9700000;2366.2300000;3985082828
IMOEX;60;20220622;19:00;2365.8500000;2373.5200000;2360.4700000;2373.5200000;3795949277
IMOEX;60;20220623;11:00;2375.8100000;2387.4000000;2350.2800000;2385.5000000;11868629500
IMOEX;60;20220623;12:00;2385.8900000;2394.4500000;2383.6900000;2387.6200000;6072364133
IMOEX;60;20220623;13:00;2387.7700000;2390.2300000;2381.2500000;2383.9700000;3043212257
IMOEX;60;20220623;14:00;2384.0000000;2389.3700000;2382.4200000;2387.7800000;4288057177
IMOEX;60;20220623;15:00;2387.6900000;2392.4300000;2387.1500000;2391.5000000;3955953013
IMOEX;60;20220623;16:00;2391.4800000;2392.8000000;2388.7400000;2389.2900000;3892564001
IMOEX;60;20220623;17:00;2389.2500000;2389.4300000;2383.5400000;2386.3300000;2951064185
IMOEX;60;20220623;18:00;2386.2200000;2400.2300000;2385.3200000;2396.0500000;7584797768
IMOEX;60;20220623;19:00;2395.9200000;2404.5400000;2389.7000000;2404.5400000;5084781079
IMOEX;60;20220624;11:00;2405.9800000;2414.0200000;2381.4100000;2381.5600000;8838521915
IMOEX;60;20220624;12:00;2381.3200000;2399.4900000;2381.3200000;2393.4700000;4514699521
IMOEX;60;20220624;13:00;2393.4500000;2396.6700000;2385.0000000;2386.4900000;3224012782
IMOEX;60;20220624;14:00;2386.3700000;2387.1500000;2375.4600000;2378.7200000;3268098369
IMOEX;60;20220624;15:00;2378.7800000;2382.3300000;2373.4900000;2379.4900000;2682609333
IMOEX;60;20220624;16:00;2379.2000000;2379.7200000;2372.1500000;2374.6600000;1777051559
IMOEX;60;20220624;17:00;2374.7300000;2389.3200000;2373.8000000;2389.0700000;3195420634
IMOEX;60;20220624;18:00;2389.3600000;2389.6300000;2382.3600000;2384.9600000;2230103341
IMOEX;60;20220624;19:00;2384.8500000;2391.5100000;2383.7500000;2391.5100000;2702033952
IMOEX;60;20220627;11:00;2387.5500000;2406.3300000;2385.2100000;2399.3800000;8566590961
IMOEX;60;20220627;12:00;2399.2900000;2401.6700000;2395.3500000;2398.6000000;4097554346
IMOEX;60;20220627;13:00;2399.3000000;2408.8100000;2399.1000000;2407.8200000;3715013864
IMOEX;60;20220627;14:00;2407.8200000;2409.8600000;2405.9300000;2407.4900000;2841859341
IMOEX;60;20220627;15:00;2407.3800000;2409.6700000;2404.6400000;2409.5200000;2414803520
IMOEX;60;20220627;16:00;2409.4800000;2411.9700000;2407.2000000;2409.4300000;2725494883
IMOEX;60;20220627;17:00;2409.5400000;2409.6300000;2404.7500000;2406.1600000;2409403417
IMOEX;60;20220627;18:00;2406.1600000;2408.5900000;2403.7300000;2407.4300000;3101969633
IMOEX;60;20220627;19:00;2407.4600000;2417.0600000;2407.0800000;2417.0600000;2380852009
IMOEX;60;20220628;11:00;2419.5200000;2419.5200000;2401.2200000;2404.1200000;9984497790
IMOEX;60;20220628;12:00;2404.1000000;2404.9700000;2392.7200000;2393.0600000;5560830097
IMOEX;60;20220628;13:00;2393.2900000;2397.2100000;2392.2600000;2396.4300000;3834903790
IMOEX;60;20220628;14:00;2396.3300000;2401.4500000;2395.1100000;2401.4500000;3498098505
IMOEX;60;20220628;15:00;2401.4600000;2407.7600000;2401.3300000;2405.6700000;3212446261
IMOEX;60;20220628;16:00;2405.7500000;2415.0900000;2404.7200000;2413.9000000;5133542222
IMOEX;60;20220628;17:00;2413.9600000;2418.4900000;2411.9600000;2414.5600000;4560800691
IMOEX;60;20220628;18:00;2414.7900000;2416.3100000;2408.3500000;2409.9300000;3984128516
IMOEX;60;20220628;19:00;2410.6800000;2412.5700000;2408.4700000;2408.7500000;3799284652
IMOEX;60;20220629;11:00;2406.5200000;2406.5200000;2370.4700000;2382.0000000;9170677168
IMOEX;60;20220629;12:00;2381.8100000;2391.7400000;2380.4100000;2390.8400000;4263852730
IMOEX;60;20220629;13:00;2390.8900000;2391.7000000;2378.2100000;2380.9500000;2983734323
IMOEX;60;20220629;14:00;2380.8500000;2394.1900000;2380.6600000;2385.5300000;3041276398
IMOEX;60;20220629;15:00;2385.4700000;2391.1500000;2382.5100000;2382.8900000;3353549292
IMOEX;60;20220629;16:00;2382.5300000;2383.4000000;2371.0400000;2380.1500000;5473483909
IMOEX;60;20220629;17:00;2381.6700000;2390.5000000;2379.5900000;2389.6000000;3138300269
IMOEX;60;20220629;18:00;2389.4900000;2396.0900000;2387.2600000;2394.2900000;4216237983
IMOEX;60;20220629;19:00;2394.7400000;2398.1000000;2378.5500000;2378.5500000;3963084550
IMOEX;60;20220630;11:00;2378.0500000;2406.1100000;2219.9800000;2245.4700000;26014492545
IMOEX;60;20220630;12:00;2247.8400000;2275.4300000;2184.9100000;2206.5300000;29942479329
IMOEX;60;20220630;13:00;2206.7800000;2240.9900000;2202.9200000;2224.5500000;15825221967
IMOEX;60;20220630;14:00;2223.6700000;2248.2500000;2223.0100000;2248.2100000;8346837802
IMOEX;60;20220630;15:00;2248.5900000;2254.9900000;2233.2700000;2251.5600000;7852668703
IMOEX;60;20220630;16:00;2252.1200000;2258.4500000;2241.6000000;2242.4400000;5825299708
IMOEX;60;20220630;17:00;2242.6400000;2243.5000000;2214.6300000;2217.5300000;9067263665
IMOEX;60;20220630;18:00;2216.4900000;2229.1600000;2210.9500000;2217.0700000;5426427773
IMOEX;60;20220630;19:00;2217.6200000;2218.2900000;2204.8500000;2204.8500000;4338304944
IMOEX;60;20220701;11:00;2197.9000000;2207.2600000;2165.1300000;2198.1700000;18792084596
IMOEX;60;20220701;12:00;2198.3500000;2208.2700000;2191.4800000;2206.2900000;7211708453
IMOEX;60;20220701;13:00;2205.9100000;2230.5800000;2205.9100000;2226.3700000;6828931492
IMOEX;60;20220701;14:00;2226.2700000;2236.1300000;2220.3600000;2236.1300000;4189046098
IMOEX;60;20220701;15:00;2236.4500000;2237.8600000;2227.3700000;2227.6000000;2995459012
IMOEX;60;20220701;16:00;2227.5300000;2232.3200000;2224.9600000;2227.9600000;2165074918
IMOEX;60;20220701;17:00;2228.1300000;2236.7100000;2228.0500000;2233.9200000;3037356289
IMOEX;60;20220701;18:00;2234.0500000;2235.0800000;2224.4700000;2224.7500000;2353506769
IMOEX;60;20220701;19:00;2224.9400000;2225.1900000;2206.6100000;2206.6100000;4107055069
IMOEX;60;20220704;11:00;2205.6600000;2240.6300000;2204.1400000;2227.6600000;9386399072
IMOEX;60;20220704;12:00;2228.6500000;2228.6500000;2200.3300000;2201.2400000;8846200028
IMOEX;60;20220704;13:00;2201.0500000;2210.1100000;2200.3700000;2206.9500000;3971438943
IMOEX;60;20220704;14:00;2207.4100000;2210.5400000;2200.9000000;2205.6900000;4402953678
IMOEX;60;20220704;15:00;2205.9100000;2213.3100000;2202.5400000;2211.7000000;2446569129
IMOEX;60;20220704;16:00;2211.3300000;2211.3300000;2205.1300000;2207.7900000;1855221394
IMOEX;60;20220704;17:00;2206.8500000;2207.5300000;2200.0000000;2201.7500000;2472385688
IMOEX;60;20220704;18:00;2201.7400000;2204.8900000;2198.0900000;2200.1300000;3203356937
IMOEX;60;20220704;19:00;2200.3100000;2205.5600000;2197.4700000;2204.6600000;2318055475
IMOEX;60;20220705;11:00;2215.3000000;2226.3300000;2199.4700000;2200.8500000;8942548778
IMOEX;60;20220705;12:00;2200.7000000;2205.1500000;2189.1600000;2189.4100000;5079889686
IMOEX;60;20220705;13:00;2189.5600000;2198.8900000;2187.5900000;2195.1500000;4566387343
IMOEX;60;20220705;14:00;2195.1800000;2215.6400000;2193.7700000;2211.9200000;6264701378
IMOEX;60;20220705;15:00;2211.7500000;2222.4700000;2209.3200000;2220.2300000;4322628990
IMOEX;60;20220705;16:00;2220.2800000;2233.5000000;2217.4200000;2230.2100000;5801051173
IMOEX;60;20220705;17:00;2230.1900000;2238.6200000;2228.6800000;2234.0000000;4846903607
IMOEX;60;20220705;18:00;2234.3500000;2238.0400000;2220.1300000;2226.9600000;4550289760
IMOEX;60;20220705;19:00;2226.7200000;2228.2700000;2220.2400000;2226.6400000;2507167205
IMOEX;60;20220706;11:00;2228.3600000;2273.0400000;2214.2800000;2259.2300000;12786348190
IMOEX;60;20220706;12:00;2259.3800000;2265.7400000;2255.3500000;2261.3700000;6258756437
IMOEX;60;20220706;13:00;2261.5400000;2262.4600000;2247.8800000;2250.9300000;4751789034
IMOEX;60;20220706;14:00;2250.8100000;2254.6700000;2247.2000000;2252.3100000;2705594181
IMOEX;60;20220706;15:00;2252.1500000;2257.9300000;2252.0200000;2252.3300000;2388787788
IMOEX;60;20220706;16:00;2252.4000000;2253.3800000;2244.2700000;2249.7800000;2169191565
IMOEX;60;20220706;17:00;2249.5500000;2250.2600000;2233.8300000;2235.2100000;4453941691
IMOEX;60;20220706;18:00;2234.2300000;2237.2500000;2217.5900000;2223.8300000;4064175197
IMOEX;60;20220706;19:00;2223.0600000;2227.5800000;2215.8000000;2221.8800000;2430178903
IMOEX;60;20220707;11:00;2221.3400000;2239.0000000;2206.2600000;2207.1700000;7776736847
IMOEX;60;20220707;12:00;2207.0900000;2223.2400000;2206.5800000;2216.1200000;3920787569
IMOEX;60;20220707;13:00;2216.0800000;2219.7400000;2214.7900000;2218.1000000;2403099395
IMOEX;60;20220707;14:00;2218.3300000;2229.6400000;2213.6200000;2223.7900000;4089670616
IMOEX;60;20220707;15:00;2224.1900000;2236.8000000;2221.4200000;2230.6900000;2806482562
IMOEX;60;20220707;16:00;2231.3300000;2237.7000000;2230.7900000;2237.7000000;2243086151
IMOEX;60;20220707;17:00;2238.1000000;2239.4800000;2222.3000000;2222.6400000;2859658971
IMOEX;60;20220707;18:00;2222.7300000;2228.1300000;2220.9300000;2225.6200000;1878998410
IMOEX;60;20220707;19:00;2225.3200000;2226.6500000;2223.0500000;2226.6500000;1776474996
IMOEX;60;20220708;11:00;2226.5600000;2234.4400000;2212.7000000;2212.7000000;7305672162
IMOEX;60;20220708;12:00;2212.4900000;2218.4200000;2202.8100000;2208.9000000;3590594569
IMOEX;60;20220708;13:00;2208.5400000;2212.0400000;2206.3900000;2209.9200000;1936105426
IMOEX;60;20220708;14:00;2209.9600000;2212.2600000;2207.2600000;2210.6600000;1541577601
IMOEX;60;20220708;15:00;2210.6500000;2213.9100000;2209.0000000;2213.6300000;1108914025
IMOEX;60;20220708;16:00;2213.5900000;2219.7000000;2211.8300000;2214.9300000;1865067190
IMOEX;60;20220708;17:00;2214.9500000;2217.5200000;2213.9300000;2214.5100000;1498429344
IMOEX;60;20220708;18:00;2214.6900000;2220.7800000;2213.3300000;2220.1100000;1558935439
IMOEX;60;20220708;19:00;2220.1400000;2222.5100000;2218.1300000;2222.5100000;1929957442
IMOEX;60;20220711;11:00;2214.7300000;2224.1700000;2199.1200000;2201.8600000;7296845827
IMOEX;60;20220711;12:00;2201.9700000;2208.6700000;2199.8600000;2204.8500000;2765915975
IMOEX;60;20220711;13:00;2204.9300000;2205.2100000;2181.7600000;2182.9800000;4263618994
IMOEX;60;20220711;14:00;2182.5600000;2188.4000000;2175.3200000;2176.2400000;3823287884
IMOEX;60;20220711;15:00;2176.4700000;2179.0000000;2162.5200000;2171.1600000;3315624104
IMOEX;60;20220711;16:00;2171.3100000;2179.4500000;2167.2300000;2170.9400000;2096922279
IMOEX;60;20220711;17:00;2170.8600000;2179.0900000;2164.6000000;2167.4600000;2174458920
IMOEX;60;20220711;18:00;2167.5700000;2172.4500000;2161.4700000;2169.8900000;2554538853
IMOEX;60;20220711;19:00;2169.8000000;2169.9300000;2156.5700000;2162.3400000;2099798324
IMOEX;60;20220712;11:00;2156.1800000;2156.1800000;2124.9800000;2126.0900000;9514904304
IMOEX;60;20220712;12:00;2125.9600000;2128.7000000;2110.5200000;2123.4100000;6183556239
IMOEX;60;20220712;13:00;2122.9800000;2123.0000000;2108.3000000;2109.9700000;3310971133
IMOEX;60;20220712;14:00;2109.3500000;2123.9100000;2109.3500000;2114.9300000;2405917931
IMOEX;60;20220712;15:00;2115.0800000;2121.7700000;2105.4000000;2112.7200000;2423624867
IMOEX;60;20220712;16:00;2112.8600000;2115.6900000;2107.1300000;2109.3100000;1699553675
IMOEX;60;20220712;17:00;2109.4300000;2121.8500000;2107.3700000;2121.6000000;2274484186
IMOEX;60;20220712;18:00;2121.9800000;2139.9000000;2118.4800000;2139.9000000;3447090614
IMOEX;60;20220712;19:00;2139.9100000;2139.9100000;2130.6900000;2133.7700000;2130493194
IMOEX;60;20220713;11:00;2137.5900000;2142.3300000;2106.2400000;2109.4500000;6636588593
IMOEX;60;20220713;12:00;2109.5300000;2109.5300000;2094.8800000;2104.1800000;4180197809
IMOEX;60;20220713;13:00;2104.0700000;2104.0700000;2085.7800000;2086.0200000;2706109420
IMOEX;60;20220713;14:00;2085.5200000;2091.6500000;2078.8000000;2079.0200000;2580503916
IMOEX;60;20220713;15:00;2078.1400000;2091.7900000;2069.3600000;2088.0400000;3633684551
IMOEX;60;20220713;16:00;2088.5800000;2093.6200000;2064.5800000;2071.4600000;3098688145
IMOEX;60;20220713;17:00;2071.8300000;2082.6300000;2070.5400000;2078.6500000;2126470859
IMOEX;60;20220713;18:00;2078.4400000;2086.6200000;2072.2300000;2086.5300000;2110661525
IMOEX;60;20220713;19:00;2086.2800000;2088.8300000;2073.6800000;2073.6800000;1896052304
IMOEX;60;20220714;11:00;2073.1500000;2097.3500000;2063.5700000;2082.2400000;6365681405
IMOEX;60;20220714;12:00;2083.1000000;2105.3200000;2082.0300000;2098.9800000;3348466137
IMOEX;60;20220714;13:00;2098.9500000;2102.6100000;2080.5200000;2080.7100000;2405033909
IMOEX;60;20220714;14:00;2080.7200000;2083.3200000;2070.6700000;2074.8400000;2409528582
IMOEX;60;20220714;15:00;2074.6800000;2074.8700000;2061.6700000;2067.5200000;2248144907
IMOEX;60;20220714;16:00;2067.5500000;2067.5500000;2055.4400000;2057.3100000;2469857669
IMOEX;60;20220714;17:00;2057.2800000;2061.4400000;2049.5700000;2061.4400000;2559857363
IMOEX;60;20220714;18:00;2061.4300000;2067.6200000;2057.4000000;2067.0400000;2317778419
IMOEX;60;20220714;19:00;2067.2700000;2070.1400000;2063.3000000;2063.3000000;1774627649
IMOEX;60;20220715;11:00;2070.0200000;2082.2800000;2060.3800000;2063.7600000;4579153915
IMOEX;60;20220715;12:00;2064.1200000;2064.3000000;2056.9200000;2063.4300000;2171866961
IMOEX;60;20220715;13:00;2063.7800000;2072.8400000;2063.5600000;2069.9400000;1861861705
IMOEX;60;20220715;14:00;2070.1700000;2094.3700000;2070.0400000;2090.3100000;4538351098
IMOEX;60;20220715;15:00;2090.4100000;2096.5500000;2081.3700000;2083.3100000;3066142027
IMOEX;60;20220715;16:00;2083.0300000;2086.6500000;2080.0800000;2086.4400000;1505511240
IMOEX;60;20220715;17:00;2086.5000000;2096.6800000;2086.4600000;2092.8000000;2212817705
IMOEX;60;20220715;18:00;2092.9300000;2102.7600000;2092.9300000;2101.8700000;2045526065
IMOEX;60;20220715;19:00;2102.1800000;2109.5200000;2098.6100000;2109.5200000;2118869244
IMOEX;60;20220718;11:00;2122.8500000;2127.7000000;2104.6200000;2104.9600000;5188575851
IMOEX;60;20220718;12:00;2104.4600000;2109.3000000;2095.1100000;2100.8800000;2786308772
IMOEX;60;20220718;13:00;2100.9800000;2102.1900000;2086.4600000;2090.2300000;2680838122
IMOEX;60;20220718;14:00;2090.4400000;2094.4900000;2083.1600000;2093.5700000;1927253057
IMOEX;60;20220718;15:00;2093.1600000;2098.8000000;2091.8000000;2095.0100000;1802214856
